scheme_code,isin,scheme_name,nav,date,amc,category,aum_crore,expense_ratio,1y,3y,5y,volatility,sharpe,ranking_score,risk
118668,INF204K01E54,Nippon India Growth Mid Cap Fund - Direct Plan Growth Plan - Growth Option,4215.8756,23-Mar-2026,Nippon India Mutual Fund,Mid Cap,721.44,1.77,0.74,20.82,17.77,16.15,0.92,12.228,high
100375,INF204K01299,NIPPON INDIA GROWTH MID CAP FUND - IDCW Option,102.9323,23-Mar-2026,Nippon India Mutual Fund,Mid Cap,2019.54,2.17,0.74,20.82,17.77,16.15,0.92,12.228,high
106260,INF204K01257,NIPPON INDIA GROWTH MID CAP FUND - INSTITUTIONAL Plan - IDCW Option,1158.6007,23-Mar-2026,Nippon India Mutual Fund,Mid Cap,897.04,0.84,0.74,20.82,17.77,16.15,0.92,12.228,high
100376,INF204K01315,Nippon India Growth Mid Cap Fund-Growth Plan-Bonus Option,637.1611,23-Mar-2026,Nippon India Mutual Fund,Mid Cap,3698.39,2.36,0.74,20.82,17.77,16.15,0.92,12.228,high
148734,INF00XX01903,ITI Mid Cap Fund - Regular Plan - IDCW Option,17.5366,23-Mar-2026,ITI Mutual Fund,Mid Cap,403.98,0.77,0.74,20.82,17.77,16.15,0.92,12.228,high
148732,INF00XX01895,ITI Mid Cap Fund - Regular Plan - Growth Option,19.2737,23-Mar-2026,ITI Mutual Fund,Mid Cap,1951.41,1.42,0.74,20.82,17.77,16.15,0.92,12.228,high
148731,INF00XX01937,ITI Mid Cap Fund - Direct Plan - IDCW Option,19.5157,23-Mar-2026,ITI Mutual Fund,Mid Cap,4849.68,1.88,0.74,20.82,17.77,16.15,0.92,12.228,high
119218,INF740K01PL6,DSP Large & Mid Cap Fund - Direct Plan - Growth,630.05,23-Mar-2026,DSP Mutual Fund,Mid Cap,2061.04,0.74,0.74,20.82,17.77,16.15,0.92,12.228,high
100472,INF090I01726,Franklin India Mid Cap Fund - IDCW,81.5188,23-Mar-2026,Franklin Templeton Mutual Fund,Mid Cap,1887.63,1.48,0.74,20.82,17.77,16.15,0.92,12.228,high
100473,INF090I01809,Franklin India Mid Cap Fund-Growth,2401.0825,23-Mar-2026,Franklin Templeton Mutual Fund,Mid Cap,3240.73,1.22,0.74,20.82,17.77,16.15,0.92,12.228,high
118989,INF179K01XQ0,HDFC Mid Cap Fund - Growth Option - Direct Plan,198.616,23-Mar-2026,HDFC Mutual Fund,Mid Cap,42632.71,2.49,0.74,20.82,17.77,16.15,0.92,12.228,high
105758,INF179K01CR2,HDFC Mid Cap Fund - Growth Plan,179.582,23-Mar-2026,HDFC Mutual Fund,Mid Cap,23295.53,0.72,0.74,20.82,17.77,16.15,0.92,12.228,high
118988,INF179K01XO5,HDFC Mid Cap Fund - IDCW Option - Direct Plan,70.525,23-Mar-2026,HDFC Mutual Fund,Mid Cap,59121.68,1.68,0.74,20.82,17.77,16.15,0.92,12.228,high
105757,INF179K01CS0,HDFC Mid Cap Fund - IDCW Plan,45.055,23-Mar-2026,HDFC Mutual Fund,Mid Cap,48952.52,1.86,0.74,20.82,17.77,16.15,0.92,12.228,high
153326,INF0R8701327,Helios Mid Cap Fund - Direct Plan - Growth Option,10.99,23-Mar-2026,Helios Mutual Fund,Mid Cap,1857.25,2.37,0.74,20.82,17.77,16.15,0.92,12.228,high
102921,INF760K01175,CANARA ROBECO LARGE AND MID CAP FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),71.67,23-Mar-2026,Canara Robeco Mutual Fund,Mid Cap,4739.11,1.62,0.74,20.82,17.77,16.15,0.92,12.228,high
148733,INF00XX01929,ITI Mid Cap Fund - Direct Plan - Growth Option,21.2852,23-Mar-2026,ITI Mutual Fund,Mid Cap,2964.26,1.9,0.74,20.82,17.77,16.15,0.92,12.228,high
102920,INF760K01167,CANARA ROBECO LARGE AND MID CAP FUND - REGULAR PLAN - GROWTH OPTION,220.66,23-Mar-2026,Canara Robeco Mutual Fund,Mid Cap,4046.61,0.7,0.74,20.82,17.77,16.15,0.92,12.228,high
118277,INF760K01EG8,CANARA ROBECO LARGE AND MID CAP FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),109.8,23-Mar-2026,Canara Robeco Mutual Fund,Mid Cap,3388.36,1.82,0.74,20.82,17.77,16.15,0.92,12.228,high
118278,INF760K01EI4,CANARA ROBECO LARGE AND MID CAP FUND - DIRECT PLAN - GROWTH OPTION,254.43,23-Mar-2026,Canara Robeco Mutual Fund,Mid Cap,1794.45,1.08,0.74,20.82,17.77,16.15,0.92,12.228,high
148472,INF955L01JS6,Baroda BNP Paribas Large and Mid Cap Fund-Regular plan-IDCW Option,17.3175,23-Mar-2026,Baroda BNP Paribas Mutual Fund,Mid Cap,3669.02,0.69,0.74,20.82,17.77,16.15,0.92,12.228,high
153324,INF0R8701335,Helios Mid Cap Fund - Direct Plan - IDCW Option,10.99,23-Mar-2026,Helios Mutual Fund,Mid Cap,4565.56,2.06,0.74,20.82,17.77,16.15,0.92,12.228,high
153327,INF0R8701293,Helios Mid Cap Fund - Regular Plan - Growth Plan,10.82,23-Mar-2026,Helios Mutual Fund,Mid Cap,202.58,1.79,0.74,20.82,17.77,16.15,0.92,12.228,high
153325,INF0R8701301,Helios Mid Cap Fund - Regular Plan - IDCW Option,10.82,23-Mar-2026,Helios Mutual Fund,Mid Cap,1647.29,0.73,0.74,20.82,17.77,16.15,0.92,12.228,high
100377,INF204K01323,Nippon India Growth Mid Cap Fund-Growth Plan-Growth Option,3827.4532,23-Mar-2026,Nippon India Mutual Fund,Mid Cap,1123.27,1.56,0.74,20.82,17.77,16.15,0.92,12.228,high
120841,INF966L01887,quant Mid Cap Fund - Growth Option - Direct Plan,210.115,23-Mar-2026,quant Mutual Fund,Mid Cap,2927.21,2.05,0.74,20.82,17.77,16.15,0.92,12.228,high
101065,INF966L01176,quant Mid Cap Fund - Growth Option - Regular Plan,185.9889,23-Mar-2026,quant Mutual Fund,Mid Cap,1792.86,1.71,0.74,20.82,17.77,16.15,0.92,12.228,high
141949,INF761K01DT1,BANK OF INDIA Mid Cap Tax Fund Series 1 Direct Plan IDCW,24.98,23-Mar-2026,Bank of India Mutual Fund,Mid Cap,2720.52,2.02,0.74,20.82,17.77,16.15,0.92,12.228,high
100477,INF044D01815,Taurus Mid Cap Fund - Regular Plan - Growth,103.38,23-Mar-2026,Taurus Mutual Fund,Mid Cap,3187.46,1.09,0.74,20.82,17.77,16.15,0.92,12.228,high
111642,INF044D01781,Taurus Mid Cap Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option,92.15,23-Mar-2026,Taurus Mutual Fund,Mid Cap,4160.4,1.6,0.74,20.82,17.77,16.15,0.92,12.228,high
120727,INF789F01TY8,UTI Mid Cap Fund - Direct Plan - IDCW,146.4194,23-Mar-2026,UTI Mutual Fund,Mid Cap,4388.15,2.2,0.74,20.82,17.77,16.15,0.92,12.228,high
102393,INF789F01794,UTI Mid Cap Fund - Regular Plan - IDCW,125.659,23-Mar-2026,UTI Mutual Fund,Mid Cap,4857.61,2.11,0.74,20.82,17.77,16.15,0.92,12.228,high
102394,INF789F01810,UTI Mid Cap Fund-Growth Option,265.5466,23-Mar-2026,UTI Mutual Fund,Mid Cap,968.05,1.48,0.74,20.82,17.77,16.15,0.92,12.228,high
141951,INF761K01DV7,BANK OF INDIA Mid Cap Tax Fund Series 1 Regular Plan IDCW,24.1,23-Mar-2026,Bank of India Mutual Fund,Mid Cap,2591.19,2.41,0.74,20.82,17.77,16.15,0.92,12.228,high
141952,INF761K01DU9,BANK OF INDIA Mid Cap Tax Fund Series 1 Regular Plan Growth,24.1,23-Mar-2026,Bank of India Mutual Fund,Mid Cap,1074.26,2.1,0.74,20.82,17.77,16.15,0.92,12.228,high
141950,INF761K01DS3,BANK OF INDIA Mid Cap Tax Fund Series 1 Direct Plan Growth,24.98,23-Mar-2026,Bank of India Mutual Fund,Mid Cap,1238.14,2.07,0.74,20.82,17.77,16.15,0.92,12.228,high
118872,INF044D01CA9,Taurus Mid Cap Fund - Direct Plan - Growth,109.48,23-Mar-2026,Taurus Mutual Fund,Mid Cap,492.92,1.98,0.74,20.82,17.77,16.15,0.92,12.228,high
120726,INF789F01UA6,UTI Mid Cap Fund-Growth Option- Direct,297.5381,23-Mar-2026,UTI Mutual Fund,Mid Cap,3638.12,1.26,0.74,20.82,17.77,16.15,0.92,12.228,high
150584,INF03VN01597,WhiteOak Capital Mid Cap Fund Direct Plan Growth,18.582,23-Mar-2026,WhiteOak Capital Mutual Fund,Mid Cap,297.4,2.16,0.74,20.82,17.77,16.15,0.92,12.228,high
150582,INF03VN01605,WhiteOak Capital Mid Cap Fund Direct Plan IDCW,18.582,23-Mar-2026,WhiteOak Capital Mutual Fund,Mid Cap,2086.57,1.48,0.74,20.82,17.77,16.15,0.92,12.228,high
150583,INF03VN01563,WhiteOak Capital Mid Cap Fund Regular Plan Growth,17.58,23-Mar-2026,WhiteOak Capital Mutual Fund,Mid Cap,2629.79,0.99,0.74,20.82,17.77,16.15,0.92,12.228,high
150585,INF03VN01571,WhiteOak Capital Mid Cap Fund Regular Plan IDCW,17.58,23-Mar-2026,WhiteOak Capital Mutual Fund,Mid Cap,2945.16,1.51,0.74,20.82,17.77,16.15,0.92,12.228,high
154082,INF22M001168,JioBlackRock Sector Rotation Fund - Direct Plan - Growth Option,8.8715,23-Mar-2026,Jio BlackRock Mutual Fund,Sectoral,3733.97,1.29,0.74,20.82,17.77,16.15,0.92,12.228,high
153076,INF680P01455,Shriram Multi Sector Rotation Fund - Direct Plan Growth Option,7.1595,23-Mar-2026,Shriram Mutual Fund,Sectoral,2391.83,2.12,0.74,20.82,17.77,16.15,0.92,12.228,high
118873,INF044D01CB7,Taurus Mid Cap Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option,97.26,23-Mar-2026,Taurus Mutual Fund,Mid Cap,2436.51,1.93,0.74,20.82,17.77,16.15,0.92,12.228,high
102326,INF277K01DS0,Tata Mid Cap Fund-Regular Plan - IDCW Option,109.8166,23-Mar-2026,Tata Mutual Fund,Mid Cap,4159.35,1.11,0.74,20.82,17.77,16.15,0.92,12.228,high
118532,INF090I01FI7,Franklin India Mid Cap Fund - Direct - IDCW,98.5707,23-Mar-2026,Franklin Templeton Mutual Fund,Mid Cap,3678.09,1.51,0.74,20.82,17.77,16.15,0.92,12.228,high
101066,INF966L01150,quant Mid Cap Fund - IDCW Option - Regular Plan,66.1199,23-Mar-2026,quant Mutual Fund,Mid Cap,2747.37,2.33,0.74,20.82,17.77,16.15,0.92,12.228,high
120243,INF109K01W33,ICICI Prudential Multi Sector Passive FOF - Direct Plan -  IDCW,124.7051,23-Mar-2026,ICICI Prudential Mutual Fund,Sectoral,75271.08,0.66,0.74,20.82,17.77,16.15,0.92,12.228,high
120242,INF109K01W58,ICICI Prudential Multi Sector Passive FOF - Direct Plan - Growth,158.3661,23-Mar-2026,ICICI Prudential Mutual Fund,Sectoral,76311.48,1.7,0.74,20.82,17.77,16.15,0.92,12.228,high
102133,INF109K01795,ICICI Prudential Multi Sector Passive FOF - Growth,151.1458,23-Mar-2026,ICICI Prudential Mutual Fund,Sectoral,35831.24,2.2,0.74,20.82,17.77,16.15,0.92,12.228,high
102134,INF109K01DW7,ICICI Prudential Multi Sector Passive FOF - IDCW,117.7616,23-Mar-2026,ICICI Prudential Mutual Fund,Sectoral,19486.18,0.6,0.74,20.82,17.77,16.15,0.92,12.228,high
120700,INF109K01X40,ICICI Prudential Thematic Advantage Fund (FOF) - Direct Plan - Growth,219.9666,23-Mar-2026,ICICI Prudential Mutual Fund,Sectoral,19209.57,1.85,0.74,20.82,17.77,16.15,0.92,12.228,high
102135,INF109K01852,ICICI Prudential Thematic Advantage Fund (FOF) - Growth,204.4032,23-Mar-2026,ICICI Prudential Mutual Fund,Sectoral,31159.37,1.62,0.74,20.82,17.77,16.15,0.92,12.228,high
102136,INF109K01FR2,ICICI Prudential Thematic Advantage Fund (FOF) - IDCW,158.4508,23-Mar-2026,ICICI Prudential Mutual Fund,Sectoral,72655.96,1.21,0.74,20.82,17.77,16.15,0.92,12.228,high
154114,INF0K1H01313,Samco Mid Cap Fund - Direct Plan,8.81,23-Mar-2026,Samco Mutual Fund,Mid Cap,488.47,1.25,0.74,20.82,17.77,16.15,0.92,12.228,high
102328,INF277K01626,Tata Mid Cap Fund Regular Plan- Growth Option,397.8636,23-Mar-2026,Tata Mutual Fund,Mid Cap,2974.46,2.33,0.74,20.82,17.77,16.15,0.92,12.228,high
154115,INF0K1H01321,Samco Mid Cap Fund - Regular Plan,8.8,23-Mar-2026,Samco Mutual Fund,Mid Cap,2872.67,0.94,0.74,20.82,17.77,16.15,0.92,12.228,high
119581,INF903J01MJ3,Sundaram Mid Cap Fund Direct Plan - Growth,1387.7577,23-Mar-2026,Sundaram Mutual Fund,Mid Cap,842.08,2.42,0.74,20.82,17.77,16.15,0.92,12.228,high
119582,INF903J01MH7,Sundaram Mid Cap Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW),65.1653,23-Mar-2026,Sundaram Mutual Fund,Mid Cap,2220.58,1.97,0.74,20.82,17.77,16.15,0.92,12.228,high
101539,INF903J01173,Sundaram Mid Cap Fund Regular Plan - Growth,1263.7552,23-Mar-2026,Sundaram Mutual Fund,Mid Cap,3018.83,0.72,0.74,20.82,17.77,16.15,0.92,12.228,high
101538,INF903J01181,Sundaram Mid Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),58.4956,23-Mar-2026,Sundaram Mutual Fund,Mid Cap,495.02,0.92,0.74,20.82,17.77,16.15,0.92,12.228,high
119178,INF277K01PY2,Tata Mid Cap Fund - Direct Plan- Growth Option,456.0997,23-Mar-2026,Tata Mutual Fund,Mid Cap,4703.89,2.45,0.74,20.82,17.77,16.15,0.92,12.228,high
119177,INF277K01PW6,Tata Mid Cap Fund - Direct Plan- IDCW Option,150.556,23-Mar-2026,Tata Mutual Fund,Mid Cap,3800.15,1.95,0.74,20.82,17.77,16.15,0.92,12.228,high
120840,INF966L01861,quant Mid Cap Fund - IDCW Option - Direct Plan,73.8012,23-Mar-2026,quant Mutual Fund,Mid Cap,4034.76,1.49,0.74,20.82,17.77,16.15,0.92,12.228,high
140226,INF843K01021,Edelweiss Mid Cap Fund - Regular Plan - IDCW Option,52.905,23-Mar-2026,Edelweiss Mutual Fund,Mid Cap,4068.63,2.26,0.74,20.82,17.77,16.15,0.92,12.228,high
118533,INF090I01FH9,Franklin India Mid Cap Fund - Direct - Growth,2713.7403,23-Mar-2026,Franklin Templeton Mutual Fund,Mid Cap,2957.34,2.2,0.74,20.82,17.77,16.15,0.92,12.228,high
140225,INF843K01013,Edelweiss Mid Cap Fund - Regular Plan - Growth Option,91.765,23-Mar-2026,Edelweiss Mutual Fund,Mid Cap,4499.88,0.6,0.74,20.82,17.77,16.15,0.92,12.228,high
147840,INF174V01945,Mahindra Manulife Large & Mid Cap Fund - Direct Plan -Growth,26.7912,23-Mar-2026,Mahindra Manulife Mutual Fund,Mid Cap,4871.62,2.42,0.74,20.82,17.77,16.15,0.92,12.228,high
147843,INF174V01911,Mahindra Manulife Large & Mid Cap Fund - Regular Plan - Growth,24.0748,23-Mar-2026,Mahindra Manulife Mutual Fund,Mid Cap,2766.57,0.8,0.74,20.82,17.77,16.15,0.92,12.228,high
147842,INF174V01937,Mahindra Manulife Large & Mid Cap Fund - Regular Plan - IDCW,16.9486,23-Mar-2026,Mahindra Manulife Mutual Fund,Mid Cap,1448.67,1.99,0.74,20.82,17.77,16.15,0.92,12.228,high
146772,INF336L01NV5,HSBC Large & Mid Cap Fund - Direct Growth,26.9633,23-Mar-2026,HSBC Mutual Fund,Mid Cap,4500.03,0.68,0.74,20.82,17.77,16.15,0.92,12.228,high
152944,INF0R8701244,Helios Large & Mid Cap Fund - Regular Plan - IDCW Option,9.57,23-Mar-2026,Helios Mutual Fund,Mid Cap,3810.69,1.53,0.74,20.82,17.77,16.15,0.92,12.228,high
152943,INF0R8701236,Helios Large & Mid Cap Fund - Regular Plan - Growth Option,9.57,23-Mar-2026,Helios Mutual Fund,Mid Cap,2148.91,1.82,0.74,20.82,17.77,16.15,0.92,12.228,high
152942,INF0R8701277,Helios Large & Mid Cap Fund - Direct Plan - IDCW Option,9.79,23-Mar-2026,Helios Mutual Fund,Mid Cap,937.59,2.08,0.74,20.82,17.77,16.15,0.92,12.228,high
152941,INF0R8701269,Helios Large & Mid Cap Fund - Direct Plan - Growth Option,9.79,23-Mar-2026,Helios Mutual Fund,Mid Cap,885.11,1.6,0.74,20.82,17.77,16.15,0.92,12.228,high
130499,INF179KA1RR5,HDFC Large and Mid Cap Fund - IDCW Option - Direct Plan,41.277,23-Mar-2026,HDFC Mutual Fund,Mid Cap,39203.54,2.38,0.74,20.82,17.77,16.15,0.92,12.228,high
130497,INF179KA1RU9,HDFC Large and Mid Cap Fund - IDCW Option,30.907,23-Mar-2026,HDFC Mutual Fund,Mid Cap,48252.1,0.66,0.74,20.82,17.77,16.15,0.92,12.228,high
118676,INF204K01F04,NIPPON INDIA VISION LARGE & MID CAP  FUND - DIRECT Plan - IDCW Option,62.4217,23-Mar-2026,Nippon India Mutual Fund,Mid Cap,4366.37,0.61,0.74,20.82,17.77,16.15,0.92,12.228,high
118675,INF204K01E96,Nippon India Vision Large & Mid Cap Fund - Direct Plan Growth Plan - Bonus Option,241.552,23-Mar-2026,Nippon India Mutual Fund,Mid Cap,509.27,2.5,0.74,20.82,17.77,16.15,0.92,12.228,high
118678,INF204K01F20,Nippon India Vision Large & Mid Cap Fund - Direct Plan Growth Plan - Growth Option,1424.7391,23-Mar-2026,Nippon India Mutual Fund,Mid Cap,1134.52,1.89,0.74,20.82,17.77,16.15,0.92,12.228,high
106255,INF204K01331,Nippon India Vision Large & Mid Cap Fund Institutional Dividend Plan,258.7308,04-Jun-2018,Nippon India Mutual Fund,Mid Cap,3787.09,0.82,0.74,20.82,17.77,16.15,0.92,12.228,high
104515,INF966L01424,quant Large & Mid Cap Fund - Bonus Option - Regular Plan,102.6509,20-Mar-2026,quant Mutual Fund,Mid Cap,2902.78,0.84,0.74,20.82,17.77,16.15,0.92,12.228,high
120824,INF966L01655,quant Large & Mid Cap Fund - Bonus Option-Direct Plan,102.6509,20-Mar-2026,quant Mutual Fund,Mid Cap,4046.62,0.71,0.74,20.82,17.77,16.15,0.92,12.228,high
120826,INF966L01648,quant Large & Mid Cap Fund - Growth Option-Direct Plan,109.6376,23-Mar-2026,quant Mutual Fund,Mid Cap,854.11,2.06,0.74,20.82,17.77,16.15,0.92,12.228,high
147841,INF174V01960,Mahindra Manulife Large & Mid Cap Fund - Direct Plan - IDCW,19.406,23-Mar-2026,Mahindra Manulife Mutual Fund,Mid Cap,2048.65,0.62,0.74,20.82,17.77,16.15,0.92,12.228,high
133712,INF767K01NA7,LIC MF Large & Mid Cap Fund-Regular Plan-IDCW,27.6305,23-Mar-2026,LIC Mutual Fund,Mid Cap,2982.93,1.82,0.74,20.82,17.77,16.15,0.92,12.228,high
133711,INF767K01NB5,LIC MF Large & Mid Cap Fund-Regular Plan-Growth,34.1265,23-Mar-2026,LIC Mutual Fund,Mid Cap,297.26,2.17,0.74,20.82,17.77,16.15,0.92,12.228,high
120357,INF205K01MA0,Invesco India Large & Mid Cap Fund - Direct Plan - Growth,103.87,23-Mar-2026,Invesco Mutual Fund,Mid Cap,1245.68,0.8,0.74,20.82,17.77,16.15,0.92,12.228,high
153630,INF192K01NP6,JM Large & Mid Cap Fund (Direct) - IDCW,9.1071,23-Mar-2026,JM Financial Mutual Fund,Mid Cap,348.05,1.6,0.74,20.82,17.77,16.15,0.92,12.228,high
153627,INF192K01NM3,JM Large & Mid Cap Fund (Regular) - Growth Option,9.0024,23-Mar-2026,JM Financial Mutual Fund,Mid Cap,293.02,0.59,0.74,20.82,17.77,16.15,0.92,12.228,high
153628,INF192K01NO9,JM Large & Mid Cap Fund (Regular) - IDCW,9.0024,23-Mar-2026,JM Financial Mutual Fund,Mid Cap,2912.35,2.45,0.74,20.82,17.77,16.15,0.92,12.228,high
153629,INF192K01NK7,JM Large & Mid Cap Fund (Direct) - Growth Option,9.1071,23-Mar-2026,JM Financial Mutual Fund,Mid Cap,2156.17,2.21,0.74,20.82,17.77,16.15,0.92,12.228,high
106143,INF205K01262,Invesco India Large & Mid Cap Fund - Regular Plan - IDCW (Payout / Reinvestment),39.14,23-Mar-2026,Invesco Mutual Fund,Mid Cap,4875.98,1.94,0.74,20.82,17.77,16.15,0.92,12.228,high
106144,INF205K01247,Invesco India Large & Mid Cap Fund - Regular Plan - Growth,87.07,23-Mar-2026,Invesco Mutual Fund,Mid Cap,4191.24,0.59,0.74,20.82,17.77,16.15,0.92,12.228,high
120356,INF205K01LY2,Invesco India Large & Mid Cap Fund - Direct Plan - IDCW (Payout / Reinvestment),48.16,23-Mar-2026,Invesco Mutual Fund,Mid Cap,216.17,1.19,0.74,20.82,17.77,16.15,0.92,12.228,high
100348,INF109K01EQ7,ICICI Prudential Large & Mid Cap Fund - IDCW,27.09,23-Mar-2026,ICICI Prudential Mutual Fund,Mid Cap,21411.34,1.84,0.74,20.82,17.77,16.15,0.92,12.228,high
133709,INF767K01ND1,LIC MF Large & Mid Cap Fund-Direct Plan-IDCW,31.4323,23-Mar-2026,LIC Mutual Fund,Mid Cap,1601.52,1.42,0.74,20.82,17.77,16.15,0.92,12.228,high
100349,INF109K01431,ICICI Prudential Large & Mid Cap Fund - Growth,923.16,23-Mar-2026,ICICI Prudential Mutual Fund,Mid Cap,52171.46,1.87,0.74,20.82,17.77,16.15,0.92,12.228,high
120597,INF109K019N0,ICICI Prudential Large & Mid Cap Fund - Direct Plan - IDCW,48.47,23-Mar-2026,ICICI Prudential Mutual Fund,Mid Cap,56320.31,2.06,0.74,20.82,17.77,16.15,0.92,12.228,high
120596,INF109K011O5,ICICI Prudential Large & Mid Cap Fund - Direct Plan - Growth,1037.41,23-Mar-2026,ICICI Prudential Mutual Fund,Mid Cap,11161.47,1.76,0.74,20.82,17.77,16.15,0.92,12.228,high
146769,INF336L01NZ6,HSBC Large & Mid Cap Fund - Regular IDCW,18.6716,23-Mar-2026,HSBC Mutual Fund,Mid Cap,591.2,1.33,0.74,20.82,17.77,16.15,0.92,12.228,high
146771,INF336L01NY9,HSBC Large & Mid Cap Fund - Regular Growth,24.4934,23-Mar-2026,HSBC Mutual Fund,Mid Cap,2026.21,0.81,0.74,20.82,17.77,16.15,0.92,12.228,high
146770,INF336L01NW3,HSBC Large & Mid Cap Fund - Direct IDCW,20.6285,23-Mar-2026,HSBC Mutual Fund,Mid Cap,512.23,1.79,0.74,20.82,17.77,16.15,0.92,12.228,high
133710,INF767K01NE9,LIC MF Large & Mid Cap Fund-Direct Plan-Growth,39.6177,23-Mar-2026,LIC Mutual Fund,Mid Cap,3958.12,1.24,0.74,20.82,17.77,16.15,0.92,12.228,high
120825,INF966L01622,quant Large & Mid Cap Fund - IDCW Option - Direct Plan,51.05,23-Mar-2026,quant Mutual Fund,Mid Cap,831.32,1.5,0.74,20.82,17.77,16.15,0.92,12.228,high
104514,INF966L01325,quant Large & Mid Cap Fund - IDCW Option - Regular Plan,60.6266,23-Mar-2026,quant Mutual Fund,Mid Cap,1414.05,1.23,0.74,20.82,17.77,16.15,0.92,12.228,high
153534,INF0K1H01271,Samco Large & Mid Cap Fund - Direct Plan - Growth Option,8.67,23-Mar-2026,Samco Mutual Fund,Mid Cap,1869.27,1.36,0.74,20.82,17.77,16.15,0.92,12.228,high
150816,INF760K01KL5,Canara Robeco Mid Cap Fund- Regular Plan- Growth Option,15.26,23-Mar-2026,Canara Robeco Mutual Fund,Mid Cap,3225.09,2.43,0.74,20.82,17.77,16.15,0.92,12.228,high
102884,INF090I01189,Franklin India Large & Mid Cap Fund - IDCW,17.5239,23-Mar-2026,Franklin Templeton Mutual Fund,Mid Cap,3151.49,1.11,0.74,20.82,17.77,16.15,0.92,12.228,high
102883,INF090I01205,Franklin India Large & Mid Cap Fund - Growth Plan,168.904,23-Mar-2026,Franklin Templeton Mutual Fund,Mid Cap,987.8,2.03,0.74,20.82,17.77,16.15,0.92,12.228,high
118509,INF090I01IL5,Franklin India Large & Mid cap Fund - Direct - IDCW,20.1781,23-Mar-2026,Franklin Templeton Mutual Fund,Mid Cap,4698.8,1.11,0.74,20.82,17.77,16.15,0.92,12.228,high
118510,INF090I01IN1,Franklin India Large & Mid Cap Fund - Direct - Growth,186.4458,23-Mar-2026,Franklin Templeton Mutual Fund,Mid Cap,689.9,0.79,0.74,20.82,17.77,16.15,0.92,12.228,high
140173,INF843K01054,Edelweiss Large and Mid Cap Fund - Regular Plan - IDCW Option,30.17,23-Mar-2026,Edelweiss Mutual Fund,Mid Cap,3471.42,0.7,0.74,20.82,17.77,16.15,0.92,12.228,high
140174,INF843K01AM8,Edelweiss Large and Mid Cap Fund - Direct Plan - IDCW Option,36.445,23-Mar-2026,Edelweiss Mutual Fund,Mid Cap,3331.58,2.16,0.74,20.82,17.77,16.15,0.92,12.228,high
150818,INF760K01KK7,Canara Robeco Mid Cap Fund- Direct Plan- IDCW,14.72,23-Mar-2026,Canara Robeco Mutual Fund,Mid Cap,1245.33,2.06,0.74,20.82,17.77,16.15,0.92,12.228,high
150819,INF760K01KN1,Canara Robeco Mid Cap Fund- Regular Plan- IDCW,14.04,23-Mar-2026,Canara Robeco Mutual Fund,Mid Cap,4118.33,1.5,0.74,20.82,17.77,16.15,0.92,12.228,high
150210,INF251K01AX1,BARODA BNP PARIBAS Mid Cap Fund - Regular Plan - IDCW Option,53.8058,23-Mar-2026,Baroda BNP Paribas Mutual Fund,Mid Cap,2969.38,1.09,0.74,20.82,17.77,16.15,0.92,12.228,high
140228,INF843K01AO4,Edelweiss Mid Cap Fund - Direct Plan - Growth Option,108.06,23-Mar-2026,Edelweiss Mutual Fund,Mid Cap,1608.08,1.38,0.74,20.82,17.77,16.15,0.92,12.228,high
140172,INF843K01047,Edelweiss Large & Mid Cap Fund - Regular Plan - Growth Option,79.106,23-Mar-2026,Edelweiss Mutual Fund,Mid Cap,3057.29,1.43,0.74,20.82,17.77,16.15,0.92,12.228,high
140175,INF843K01AL0,Edelweiss Large & Mid Cap Fund - Direct Plan - Growth Option,93.958,23-Mar-2026,Edelweiss Mutual Fund,Mid Cap,226.27,1.84,0.74,20.82,17.77,16.15,0.92,12.228,high
103820,INF740K01078,DSP Large & Mid Cap Fund - Regular Plan - IDCW,32.769,23-Mar-2026,DSP Mutual Fund,Mid Cap,4952.63,0.63,0.74,20.82,17.77,16.15,0.92,12.228,high
103819,INF740K01094,DSP Large & Mid Cap Fund - Regular Plan - Growth,559.981,23-Mar-2026,DSP Mutual Fund,Mid Cap,1403.05,0.84,0.74,20.82,17.77,16.15,0.92,12.228,high
119219,INF740K01PM4,DSP Large & Mid Cap Fund - Direct Plan - IDCW,93.971,23-Mar-2026,DSP Mutual Fund,Mid Cap,3938.16,0.92,0.74,20.82,17.77,16.15,0.92,12.228,high
140227,INF843K01AP1,Edelweiss Mid Cap Fund - Direct Plan - IDCW Option,78.794,23-Mar-2026,Edelweiss Mutual Fund,Mid Cap,3106.83,2.21,0.74,20.82,17.77,16.15,0.92,12.228,high
150817,INF760K01KI1,Canara Robeco Mid Cap Fund- Direct Plan- Growth Option,15.98,23-Mar-2026,Canara Robeco Mutual Fund,Mid Cap,2767.29,1.96,0.74,20.82,17.77,16.15,0.92,12.228,high
150209,INF251K01AW3,BARODA BNP PARIBAS Mid Cap Fund - Regular Plan - Growth Option,94.6558,23-Mar-2026,Baroda BNP Paribas Mutual Fund,Mid Cap,616.87,2.29,0.74,20.82,17.77,16.15,0.92,12.228,high
